military_occupation_id,job_code,preparation_needed,match_type,pay_grade
725,53-2011.00,,crosswalk,
726,53-2011.00,,crosswalk,
727,53-2011.00,,crosswalk,
728,53-2011.00,,crosswalk,
729,53-2011.00,,crosswalk,
730,53-2011.00,,crosswalk,
731,53-2011.00,,crosswalk,
732,53-2011.00,,crosswalk,
735,53-2011.00,,crosswalk,
736,53-2011.00,,crosswalk,
737,53-2011.00,,crosswalk,
738,53-2011.00,,crosswalk,
739,53-2011.00,,crosswalk,
740,53-2011.00,,crosswalk,
741,53-2011.00,,crosswalk,
742,53-2011.00,,crosswalk,
743,53-2011.00,,crosswalk,
744,53-2011.00,,crosswalk,
745,53-2011.00,,crosswalk,
746,53-2011.00,,crosswalk,
747,53-2011.00,,crosswalk,
748,53-2011.00,,crosswalk,
749,53-2011.00,,crosswalk,
750,53-2011.00,,crosswalk,
751,53-2011.00,,crosswalk,
752,53-2011.00,,crosswalk,
753,53-2011.00,,crosswalk,
754,53-2011.00,,crosswalk,
755,53-2011.00,,crosswalk,
756,53-2011.00,,crosswalk,
757,53-2011.00,,crosswalk,
758,53-2011.00,,crosswalk,
759,53-2011.00,,crosswalk,
760,53-2011.00,,crosswalk,
761,53-2011.00,,crosswalk,
762,53-2011.00,,crosswalk,
763,53-2011.00,,crosswalk,
764,53-2011.00,,crosswalk,
765,53-2011.00,,crosswalk,
766,53-2011.00,,crosswalk,
767,53-2011.00,,crosswalk,
768,53-2011.00,,crosswalk,
769,53-2011.00,,crosswalk,
770,53-2011.00,,crosswalk,
771,53-2011.00,,crosswalk,
772,53-2011.00,,crosswalk,
773,53-2011.00,,crosswalk,
774,53-2011.00,,crosswalk,
775,53-2011.00,,crosswalk,
776,53-2011.00,,crosswalk,
777,53-2011.00,,crosswalk,
778,53-2011.00,,crosswalk,
779,53-2011.00,,crosswalk,
780,53-2011.00,,crosswalk,
781,53-2011.00,,crosswalk,
782,53-2011.00,,crosswalk,
783,11-3121.00,,crosswalk,
784,11-3121.00,,crosswalk,
785,11-3121.00,,crosswalk,
786,11-3121.00,,crosswalk,
787,11-3121.00,,crosswalk,
807,11-3121.00,,crosswalk,
808,11-3121.00,,crosswalk,
809,11-3121.00,,crosswalk,
810,11-3121.00,,crosswalk,
811,49-2091.00,,crosswalk,
865,53-2011.00,,crosswalk,
1000,17-3021.00,,crosswalk,
1000,49-3011.00,,crosswalk,
1000,49-2091.00,,crosswalk,
1000,49-2092.00,,crosswalk,
1000,49-2094.00,,crosswalk,
1000,17-3023.03,,crosswalk,
1000,49-1011.00,,crosswalk,
1000,17-2072.01,,crosswalk,
1000,49-2021.00,,crosswalk,
788,11-3071.01,,crosswalk,
789,11-3121.00,,crosswalk,
790,11-3121.00,,crosswalk,
791,11-3121.00,,crosswalk,
792,11-3121.00,,crosswalk,
793,53-2011.00,,crosswalk,
794,49-2091.00,,crosswalk,
818,51-9122.00,First term,most_duties,E3
818,49-1011.00,First term,most_duties,E5
818,51-9061.00,First term,most_duties,E5
818,49-3011.00,First term plus prep,most_duties,E4
818,11-1021.00,Long term,most_duties,E6
818,51-2011.00,First term plus prep,some_duties,E4
818,49-2094.00,First term plus prep,some_duties,E6
818,53-6051.01,Long term,some_duties,E6
1001,17-3021.00,,crosswalk,
1001,49-2091.00,,crosswalk,
1001,49-2092.00,,crosswalk,
1001,49-2093.00,,crosswalk,
1001,17-3023.03,,crosswalk,
1001,17-3029.02,,crosswalk,
1001,47-2111.00,,crosswalk,
1001,17-3023.01,,crosswalk,
1001,49-9031.00,,crosswalk,
1001,53-6051.07,,crosswalk,
795,17-3022.00,,crosswalk,
795,49-9092.00,,crosswalk,
795,11-9021.00,,crosswalk,
795,47-5031.00,,crosswalk,
795,47-1011.00,,crosswalk,
796,49-2091.00,,crosswalk,
797,53-2011.00,,crosswalk,
798,53-2011.00,,crosswalk,
864,47-1011.00,,crosswalk,
864,49-1011.00,,crosswalk,
864,53-1031.00,,crosswalk,
920,49-1011.00,,crosswalk,
799,53-2011.00,,crosswalk,
800,11-3121.00,,crosswalk,
801,11-3121.00,,crosswalk,
802,11-3121.00,,crosswalk,
803,11-3121.00,,crosswalk,
804,49-2091.00,,crosswalk,
805,47-2073.00,First term plus prep,most_duties,E4
805,47-1011.00,First term plus prep,most_duties,E5
805,53-1031.00,Long term,most_duties,E6
805,47-5021.00,First term,some_duties,E4
805,53-7032.00,First term,some_duties,E4
805,53-7051.00,First term,some_duties,E4
805,53-7021.00,First term plus prep,some_duties,E4
805,53-3032.00,First term plus prep,some_duties,E4
805,47-2072.00,First term plus prep,some_duties,E4
805,47-4051.00,First term plus prep,some_duties,E5
805,11-1021.00,Long term,some_duties,E8
806,49-2095.00,,crosswalk,
806,17-2071.00,,crosswalk,
806,49-1011.00,,crosswalk,
806,51-8012.00,,crosswalk,
806,51-8013.00,,crosswalk,
806,51-8021.00,,crosswalk,
1002,49-3011.00,,crosswalk,
1002,49-2091.00,,crosswalk,
1002,49-2094.00,,crosswalk,
1002,43-1011.00,,crosswalk,
1002,49-9098.00,,crosswalk,
1002,49-9071.00,,crosswalk,
1002,49-9043.00,,crosswalk,
813,53-2011.00,,crosswalk,
814,47-2051.00,,crosswalk,
814,47-2071.00,,crosswalk,
815,49-1011.00,,crosswalk,
816,53-2011.00,,crosswalk,
817,49-2091.00,,crosswalk,
992,53-2012.00,,crosswalk,
993,53-2012.00,,crosswalk,
819,53-2011.00,,crosswalk,
820,53-2011.00,,crosswalk,
821,11-3121.00,,crosswalk,
822,11-3121.00,,crosswalk,
823,11-3121.00,,crosswalk,
824,11-3121.00,,crosswalk,
825,53-2011.00,,crosswalk,
897,11-3121.00,,crosswalk,
1080,11-3021.00,,crosswalk,
826,51-9122.00,First term,most_duties,E3
826,49-1011.00,First term,most_duties,E5
826,51-9061.00,First term,most_duties,E5
826,49-3011.00,First term plus prep,most_duties,E4
826,11-1021.00,Long term,most_duties,E6
826,51-2011.00,First term plus prep,some_duties,E4
826,49-2094.00,First term plus prep,some_duties,E6
826,53-6051.01,Long term,some_duties,E6
827,11-3121.00,,crosswalk,
828,11-3121.00,,crosswalk,
829,11-3121.00,,crosswalk,
830,11-3121.00,,crosswalk,
831,53-2011.00,,crosswalk,
832,53-2011.00,,crosswalk,
898,49-3031.00,,crosswalk,
898,53-3021.00,,crosswalk,
898,43-9011.00,,crosswalk,
898,49-2094.00,,crosswalk,
898,11-9161.00,,crosswalk,
898,49-1011.00,,crosswalk,
898,53-1031.00,,crosswalk,
898,53-3032.00,,crosswalk,
898,49-3042.00,,crosswalk,
898,47-2073.00,,crosswalk,
898,27-4013.00,,crosswalk,
898,49-2022.00,,crosswalk,
898,13-1151.00,,crosswalk,
899,11-3071.01,,crosswalk,
994,49-2011.00,,crosswalk,
994,49-2094.00,,crosswalk,
995,49-2011.00,,crosswalk,
995,49-2094.00,,crosswalk,
833,53-2011.00,,crosswalk,
834,49-2094.00,,crosswalk,
835,49-3023.01,,crosswalk,
835,49-3023.02,,crosswalk,
835,49-3031.00,,crosswalk,
835,49-2093.00,,crosswalk,
835,47-1011.00,,crosswalk,
835,49-1011.00,,crosswalk,
835,53-1031.00,,crosswalk,
835,49-9043.00,,crosswalk,
835,49-3042.00,,crosswalk,
836,11-9041.00,,crosswalk,
836,17-3011.01,,crosswalk,
836,17-1021.00,,crosswalk,
836,17-3011.02,,crosswalk,
836,17-3022.00,,crosswalk,
836,11-9021.00,,crosswalk,
836,47-1011.00,,crosswalk,
836,17-3031.02,,crosswalk,
836,17-3031.01,,crosswalk,
836,17-1022.00,,crosswalk,
836,49-1011.00,,crosswalk,
837,17-2051.00,,crosswalk,
837,11-9021.00,,crosswalk,
837,11-3071.02,,crosswalk,
838,49-3031.00,,crosswalk,
838,49-1011.00,,crosswalk,
839,49-2094.00,,crosswalk,
840,49-3031.00,,crosswalk,
840,49-1011.00,,crosswalk,
841,11-3121.00,,crosswalk,
842,49-2011.00,,crosswalk,
842,49-2094.00,,crosswalk,
843,11-3121.00,,crosswalk,
844,49-1011.00,,crosswalk,
845,11-3121.00,,crosswalk,
846,47-2021.00,,crosswalk,
846,47-2051.00,,crosswalk,
846,47-2031.01,,crosswalk,
846,47-5031.00,,crosswalk,
847,11-3121.00,,crosswalk,
848,49-2094.00,,crosswalk,
849,11-3121.00,,crosswalk,
850,49-2094.00,,crosswalk,
851,47-5031.00,,crosswalk,
851,49-1011.00,,crosswalk,
851,43-1011.00,,crosswalk,
851,53-1031.00,,crosswalk,
851,11-1021.00,,crosswalk,
851,11-3071.02,,crosswalk,
851,13-1151.00,,crosswalk,
852,49-2094.00,,crosswalk,
853,49-2011.00,,crosswalk,
853,49-2094.00,,crosswalk,
854,53-3021.00,,crosswalk,
854,47-5031.00,,crosswalk,
854,53-1031.00,,crosswalk,
854,17-3029.10,,crosswalk,
854,53-3032.00,,crosswalk,
854,49-9043.00,,crosswalk,
854,49-3042.00,,crosswalk,
854,47-2073.00,,crosswalk,
854,27-4013.00,,crosswalk,
854,11-3071.01,,crosswalk,
854,53-6051.07,,crosswalk,
854,49-1011.00,,crosswalk,
855,49-2094.00,,crosswalk,
856,47-1011.00,,crosswalk,
856,51-4192.00,,crosswalk,
856,51-4041.00,,crosswalk,
856,47-2211.00,,crosswalk,
856,47-2221.00,,crosswalk,
856,51-2041.00,,crosswalk,
856,51-4121.06,,crosswalk,
856,51-4122.00,,crosswalk,
856,49-2094.00,,crosswalk,
858,49-2094.00,,crosswalk,
859,49-2094.00,,crosswalk,
861,49-2011.00,,crosswalk,
861,49-2094.00,,crosswalk,
862,11-3011.00,,crosswalk,
862,49-2094.00,,crosswalk,
863,49-3031.00,,crosswalk,
863,53-7021.00,,crosswalk,
863,51-2031.00,,crosswalk,
863,53-7032.00,,crosswalk,
863,47-1011.00,,crosswalk,
863,49-1011.00,,crosswalk,
863,53-1031.00,,crosswalk,
863,53-3032.00,,crosswalk,
863,53-7051.00,,crosswalk,
863,49-9043.00,,crosswalk,
863,49-3042.00,,crosswalk,
863,47-2073.00,,crosswalk,
863,47-2071.00,,crosswalk,
863,11-3071.02,,crosswalk,
863,49-2011.00,,crosswalk,
996,49-2011.00,,crosswalk,
996,49-2094.00,,crosswalk,
867,49-1011.00,,crosswalk,
869,17-1011.00,,crosswalk,
870,27-4013.00,First term,some_duties,E2
870,47-2061.00,First term,some_duties,E3
870,53-3021.00,First term plus prep,some_duties,E4
870,33-3012.00,First term plus prep,some_duties,E4
870,53-3033.00,First term plus prep,some_duties,E4
870,17-3024.00,First term plus prep,some_duties,E5
870,29-2041.00,First term plus prep,some_duties,E5
870,47-4041.00,First term plus prep,some_duties,E5
870,11-9161.00,Long term,some_duties,E6
870,13-1041.03,Long term,some_duties,E6
870,11-1021.00,Long term,some_duties,E6
870,25-1194.00,Long term,some_duties,E6
870,53-1031.00,Long term,some_duties,E6
873,11-3071.01,,crosswalk,
879,11-3121.00,,crosswalk,
880,11-3121.00,,crosswalk,
886,11-3121.00,,crosswalk,
887,27-3091.00,,crosswalk,
889,43-9011.00,,crosswalk,
889,43-9021.00,,crosswalk,
889,15-1141.00,,crosswalk,
889,49-2094.00,,crosswalk,
889,49-3042.00,,crosswalk,
889,15-1142.00,,crosswalk,
889,27-4013.00,,crosswalk,
889,49-2022.00,,crosswalk,
889,13-1151.00,,crosswalk,
891,43-9021.00,First term,some_duties,E2
891,49-2094.00,First term,some_duties,E2
891,53-3032.00,First term,some_duties,E2
891,27-4013.00,First term,some_duties,E2
891,17-1022.00,First term,some_duties,E2
891,49-2022.00,First term,some_duties,E2
891,17-3031.02,First term plus prep,some_duties,E2
891,33-3012.00,First term plus prep,some_duties,E4
891,15-1142.00,First term plus prep,some_duties,E4
891,11-9199.07,First term plus prep,some_duties,E4
891,53-2021.00,First term plus prep,some_duties,E5
891,47-4041.00,First term plus prep,some_duties,E5
891,25-1194.00,First term plus prep,some_duties,E5
891,17-1021.00,Long term,some_duties,E6
891,11-9161.00,Long term,some_duties,E6
891,13-1041.03,Long term,some_duties,E6
891,11-1021.00,Long term,some_duties,E6
891,13-1151.00,Long term,some_duties,E6
997,53-2011.00,,crosswalk,
997,53-2012.00,,crosswalk,
900,11-3121.00,,crosswalk,
901,11-3121.00,,crosswalk,
902,11-3121.00,,crosswalk,
903,11-3121.00,,crosswalk,
904,11-3121.00,,crosswalk,
905,11-3121.00,,crosswalk,
906,11-3121.00,,crosswalk,
907,49-3031.00,,crosswalk,
907,17-1021.00,,crosswalk,
907,43-9011.00,,crosswalk,
907,43-9021.00,,crosswalk,
907,15-1141.00,,crosswalk,
907,49-2094.00,,crosswalk,
907,11-9161.00,,crosswalk,
907,49-1011.00,,crosswalk,
907,11-1021.00,,crosswalk,
907,17-3031.02,,crosswalk,
907,49-3042.00,,crosswalk,
907,15-1142.00,,crosswalk,
907,49-2022.00,,crosswalk,
907,13-1151.00,,crosswalk,
908,49-3031.00,,crosswalk,
908,43-9011.00,,crosswalk,
908,43-9021.00,,crosswalk,
908,15-1141.00,,crosswalk,
908,49-2094.00,,crosswalk,
908,49-1011.00,,crosswalk,
908,49-9098.00,,crosswalk,
908,49-9071.00,,crosswalk,
908,13-1111.00,,crosswalk,
908,49-3042.00,,crosswalk,
908,15-1142.00,,crosswalk,
908,47-2073.00,,crosswalk,
908,15-2031.00,,crosswalk,
908,49-2022.00,,crosswalk,
908,13-1151.00,,crosswalk,
910,19-2021.00,,crosswalk,
910,49-3031.00,,crosswalk,
910,13-1199.04,,crosswalk,
910,15-1199.08,,crosswalk,
910,43-9011.00,,crosswalk,
910,43-9021.00,,crosswalk,
910,15-1141.00,,crosswalk,
910,49-2094.00,,crosswalk,
910,49-1011.00,,crosswalk,
910,19-3092.00,,crosswalk,
910,49-9098.00,,crosswalk,
910,49-9071.00,,crosswalk,
910,49-3042.00,,crosswalk,
910,27-4013.00,,crosswalk,
910,19-2099.01,,crosswalk,
910,17-3031.01,,crosswalk,
910,49-2022.00,,crosswalk,
910,13-1151.00,,crosswalk,
912,49-2021.00,,crosswalk,
913,49-1011.00,,crosswalk,
914,11-3121.00,,crosswalk,
915,11-3121.00,,crosswalk,
916,49-2094.00,,crosswalk,
917,49-1011.00,,crosswalk,
922,49-2094.00,,crosswalk,
923,17-1021.00,,crosswalk,
923,49-2094.00,,crosswalk,
923,11-9161.00,,crosswalk,
923,49-1011.00,,crosswalk,
923,53-3033.00,,crosswalk,
923,17-3031.02,,crosswalk,
923,15-1142.00,,crosswalk,
924,11-3121.00,,crosswalk,
928,49-2094.00,,crosswalk,
929,11-3011.00,,crosswalk,
929,29-1063.00,,crosswalk,
930,11-3121.00,,crosswalk,
931,11-3121.00,,crosswalk,
932,11-3121.00,,crosswalk,
933,49-2094.00,,crosswalk,
933,49-2021.00,,crosswalk,
934,49-2011.00,,crosswalk,
934,49-2094.00,,crosswalk,
935,49-2011.00,,crosswalk,
935,49-2094.00,,crosswalk,
936,49-2011.00,,crosswalk,
936,49-2094.00,,crosswalk,
937,49-3011.00,,crosswalk,
937,51-2011.00,,crosswalk,
937,49-3031.00,,crosswalk,
937,51-2031.00,,crosswalk,
937,53-6051.07,,crosswalk,
937,53-2011.00,,crosswalk,
938,49-3011.00,,crosswalk,
938,11-3071.01,,crosswalk,
938,53-6051.07,,crosswalk,
939,17-3021.00,,crosswalk,
939,49-3011.00,,crosswalk,
939,49-2091.00,,crosswalk,
939,49-2092.00,,crosswalk,
939,49-2094.00,,crosswalk,
939,17-3023.03,,crosswalk,
939,49-1011.00,,crosswalk,
939,17-2072.01,,crosswalk,
939,49-2021.00,,crosswalk,
940,17-3021.00,,crosswalk,
940,49-2091.00,,crosswalk,
940,49-2092.00,,crosswalk,
940,49-2093.00,,crosswalk,
940,17-3023.03,,crosswalk,
940,17-3029.02,,crosswalk,
940,47-2111.00,,crosswalk,
940,17-3023.01,,crosswalk,
940,49-9031.00,,crosswalk,
940,53-6051.07,,crosswalk,
941,49-3011.00,,crosswalk,
941,51-4041.00,,crosswalk,
941,47-2211.00,,crosswalk,
941,51-4121.07,,crosswalk,
941,53-6051.07,,crosswalk,
941,51-4121.06,,crosswalk,
941,51-4122.00,,crosswalk,
942,49-3011.00,,crosswalk,
942,49-2091.00,,crosswalk,
942,49-2092.00,,crosswalk,
942,49-9098.00,,crosswalk,
942,49-9031.00,,crosswalk,
942,53-6051.07,,crosswalk,
943,49-1011.00,,crosswalk,
944,49-3011.00,,crosswalk,
944,49-2091.00,,crosswalk,
944,49-2094.00,,crosswalk,
944,27-4013.00,,crosswalk,
944,13-1151.00,,crosswalk,
944,53-6051.07,,crosswalk,
945,53-2022.00,,crosswalk,
945,43-5032.00,,crosswalk,
945,53-5011.00,,crosswalk,
946,53-2021.00,,crosswalk,
948,53-2011.00,,crosswalk,
948,53-2012.00,,crosswalk,
949,11-3121.00,,crosswalk,
950,11-3121.00,,crosswalk,
951,11-3121.00,,crosswalk,
998,49-3011.00,,crosswalk,
998,51-2011.00,,crosswalk,
998,49-3031.00,,crosswalk,
998,51-2031.00,,crosswalk,
998,53-6051.07,,crosswalk,
998,53-2011.00,,crosswalk,
999,49-3011.00,,crosswalk,
999,11-3071.01,,crosswalk,
999,53-6051.07,,crosswalk,
952,11-3121.00,,crosswalk,
953,49-2011.00,,crosswalk,
953,49-2094.00,,crosswalk,
954,53-5011.00,,crosswalk,
954,17-2011.00,,crosswalk,
954,11-9041.00,,crosswalk,
954,49-1011.00,,crosswalk,
954,17-2112.00,,crosswalk,
954,11-3051.00,,crosswalk,
954,11-3061.00,,crosswalk,
954,11-3071.01,,crosswalk,
955,49-2011.00,,crosswalk,
955,49-2094.00,,crosswalk,
956,49-2011.00,,crosswalk,
956,49-2094.00,,crosswalk,
957,49-2011.00,,crosswalk,
957,49-2094.00,,crosswalk,
958,49-2011.00,,crosswalk,
958,49-2094.00,,crosswalk,
959,49-2093.00,,crosswalk,
960,49-2011.00,,crosswalk,
960,49-2094.00,,crosswalk,
961,49-2011.00,,crosswalk,
961,49-2094.00,,crosswalk,
962,49-2011.00,,crosswalk,
962,49-2094.00,,crosswalk,
963,49-2011.00,,crosswalk,
963,49-2094.00,,crosswalk,
964,49-2094.00,,crosswalk,
965,49-2094.00,,crosswalk,
966,49-2011.00,,crosswalk,
966,49-2094.00,,crosswalk,
967,29-1067.00,,crosswalk,
968,29-1067.00,,crosswalk,
969,29-1067.00,,crosswalk,
970,11-3121.00,,crosswalk,
971,49-2011.00,,crosswalk,
971,49-2094.00,,crosswalk,
972,49-2011.00,,crosswalk,
972,49-2094.00,,crosswalk,
973,49-2011.00,,crosswalk,
973,49-2094.00,,crosswalk,
974,49-2094.00,,crosswalk,
975,49-2011.00,,crosswalk,
975,49-2094.00,,crosswalk,
976,13-1071.00,,crosswalk,
977,49-3011.00,,crosswalk,
977,51-2011.00,,crosswalk,
977,49-3021.00,,crosswalk,
977,49-2092.00,,crosswalk,
977,49-2093.00,,crosswalk,
977,51-2031.00,,crosswalk,
977,51-2091.00,,crosswalk,
977,49-9071.00,,crosswalk,
977,53-6051.07,,crosswalk,
978,49-9098.00,First term,most_duties,E3
978,17-3021.00,First term,most_duties,E4
978,49-1011.00,First term,most_duties,E5
978,51-2011.00,First term,some_duties,E4
978,51-2031.00,First term plus prep,some_duties,E4
978,51-9061.00,First term plus prep,some_duties,E4
978,49-3011.00,First term plus prep,some_duties,E5
978,53-6051.01,Long term,some_duties,E6
978,11-1021.00,Long term,some_duties,E6
978,17-3029.01,Long term,some_duties,E6
978,13-1151.00,Long term,some_duties,E6
978,25-1194.00,Long term,some_duties,E6
979,49-3011.00,,crosswalk,
979,49-1011.00,,crosswalk,
979,53-6051.07,,crosswalk,
980,49-3011.00,,crosswalk,
980,51-2011.00,,crosswalk,
980,49-3021.00,,crosswalk,
980,49-2092.00,,crosswalk,
980,49-2093.00,,crosswalk,
980,51-2031.00,,crosswalk,
980,51-2091.00,,crosswalk,
980,49-9071.00,,crosswalk,
980,53-6051.07,,crosswalk,
981,11-9121.00,,crosswalk,
982,49-3011.00,,crosswalk,
983,49-3011.00,,crosswalk,
983,49-2091.00,,crosswalk,
983,49-2093.00,,crosswalk,
983,53-6051.07,,crosswalk,
984,49-2011.00,,crosswalk,
984,49-2094.00,,crosswalk,
985,49-2011.00,,crosswalk,
985,49-2094.00,,crosswalk,
986,49-2094.00,,crosswalk,
987,49-2094.00,,crosswalk,
988,49-3011.00,,crosswalk,
988,49-2091.00,,crosswalk,
988,49-2094.00,,crosswalk,
988,43-1011.00,,crosswalk,
988,49-9098.00,,crosswalk,
988,49-9071.00,,crosswalk,
988,49-9043.00,,crosswalk,
989,49-2011.00,,crosswalk,
989,49-2094.00,,crosswalk,
990,49-2011.00,,crosswalk,
990,49-2094.00,,crosswalk,
991,49-2011.00,,crosswalk,
991,49-2094.00,,crosswalk,
1003,11-3121.00,,crosswalk,
1004,11-3121.00,,crosswalk,
1005,19-3094.00,,crosswalk,
1007,27-3091.00,,crosswalk,
1008,27-3091.00,,crosswalk,
1009,49-2011.00,,crosswalk,
1009,49-2094.00,,crosswalk,
1010,49-2011.00,,crosswalk,
1010,49-2094.00,,crosswalk,
1011,49-2011.00,,crosswalk,
1011,49-2094.00,,crosswalk,
1012,49-2011.00,,crosswalk,
1012,49-2094.00,,crosswalk,
1013,49-2011.00,,crosswalk,
1013,49-2094.00,,crosswalk,
1014,49-2011.00,,crosswalk,
1014,49-2094.00,,crosswalk,
1015,49-2011.00,,crosswalk,
1015,49-2094.00,,crosswalk,
1076,11-3021.00,,crosswalk,
1077,11-3021.00,,crosswalk,
1078,11-3021.00,,crosswalk,
1016,29-2041.00,,crosswalk,
1017,49-2011.00,,crosswalk,
1017,49-2094.00,,crosswalk,
1018,49-2011.00,,crosswalk,
1018,49-2094.00,,crosswalk,
1019,49-2094.00,,crosswalk,
1020,49-2011.00,,crosswalk,
1020,49-2094.00,,crosswalk,
1021,49-2011.00,,crosswalk,
1021,49-2094.00,,crosswalk,
1022,49-2011.00,,crosswalk,
1022,49-2094.00,,crosswalk,
1024,49-2011.00,,crosswalk,
1024,49-2094.00,,crosswalk,
1028,49-2011.00,,crosswalk,
1028,49-2094.00,,crosswalk,
1030,11-1021.00,,crosswalk,
1033,49-2094.00,,crosswalk,
1034,49-2094.00,,crosswalk,
1035,49-2094.00,,crosswalk,
1036,49-2094.00,,crosswalk,
1037,49-2094.00,,crosswalk,
1038,49-2094.00,,crosswalk,
1039,49-2094.00,,crosswalk,
1045,11-1021.00,,crosswalk,
1079,11-3021.00,,crosswalk,
1048,11-9033.00,,crosswalk,
1048,21-1012.00,,crosswalk,
1048,27-3091.00,,crosswalk,
1048,19-3094.00,,crosswalk,
1048,11-2031.00,,crosswalk,
1048,27-3031.00,,crosswalk,
1048,11-9151.00,,crosswalk,
1049,49-1011.00,,crosswalk,
1050,19-3094.00,,crosswalk,
1051,11-3021.00,,crosswalk,
1052,11-3021.00,,crosswalk,
1053,11-3021.00,,crosswalk,
1054,11-3021.00,,crosswalk,
1055,11-3021.00,,crosswalk,
1056,11-3021.00,,crosswalk,
1057,11-3021.00,,crosswalk,
1058,11-3021.00,,crosswalk,
1059,11-3021.00,,crosswalk,
1060,11-3021.00,,crosswalk,
1061,11-3021.00,,crosswalk,
1062,11-3021.00,,crosswalk,
1063,11-3021.00,,crosswalk,
1064,11-3021.00,,crosswalk,
1065,11-3021.00,,crosswalk,
1066,11-3021.00,,crosswalk,
1067,11-3021.00,,crosswalk,
1068,11-3021.00,,crosswalk,
1069,11-3021.00,,crosswalk,
1070,11-3021.00,,crosswalk,
1071,11-3021.00,,crosswalk,
1072,11-3021.00,,crosswalk,
1073,11-3021.00,,crosswalk,
1074,11-3021.00,,crosswalk,
1075,11-3021.00,,crosswalk,
1081,11-3021.00,,crosswalk,
1082,11-3021.00,,crosswalk,
1083,11-3021.00,,crosswalk,
1084,11-3021.00,,crosswalk,
1085,11-3021.00,,crosswalk,
1086,11-3021.00,,crosswalk,
1087,11-3021.00,,crosswalk,
1088,11-3021.00,,crosswalk,
1089,11-3021.00,,crosswalk,
1090,11-3021.00,,crosswalk,
1091,11-3021.00,,crosswalk,
1092,11-3021.00,,crosswalk,
1093,11-3021.00,,crosswalk,
1094,11-3021.00,,crosswalk,
1095,11-3021.00,,crosswalk,
1096,11-3021.00,,crosswalk,
1097,11-3021.00,,crosswalk,
1098,11-3021.00,,crosswalk,
1099,11-3021.00,,crosswalk,
1100,11-3021.00,,crosswalk,
1101,11-3021.00,,crosswalk,
1102,11-3021.00,,crosswalk,
1103,11-3021.00,,crosswalk,
1104,11-3021.00,,crosswalk,
1105,11-3021.00,,crosswalk,
1106,11-3021.00,,crosswalk,
1107,11-3021.00,,crosswalk,
1108,11-3021.00,,crosswalk,
1109,11-3021.00,,crosswalk,
1110,11-3021.00,,crosswalk,
1111,11-3021.00,,crosswalk,
1112,11-3021.00,,crosswalk,
1113,11-3021.00,,crosswalk,
1114,11-3021.00,,crosswalk,
1115,11-3021.00,,crosswalk,
1116,11-3021.00,,crosswalk,
1117,11-3021.00,,crosswalk,
1118,11-3021.00,,crosswalk,
1119,11-3021.00,,crosswalk,
1120,11-3021.00,,crosswalk,
1121,11-3021.00,,crosswalk,
1122,11-3021.00,,crosswalk,
1123,11-3021.00,,crosswalk,
1124,11-3021.00,,crosswalk,
1125,19-3094.00,,crosswalk,
1126,49-2094.00,,crosswalk,
1127,49-2094.00,,crosswalk,
1128,49-2094.00,,crosswalk,
1134,11-3021.00,,crosswalk,
1134,15-1199.02,,crosswalk,
1134,15-1122.00,,crosswalk,
1134,15-1142.00,,crosswalk,
1136,11-3021.00,,crosswalk,
1141,11-3021.00,,crosswalk,
1141,43-9011.00,,crosswalk,
1141,15-1121.00,,crosswalk,
1141,15-1141.00,,crosswalk,
1141,49-2094.00,,crosswalk,
1141,17-3023.01,,crosswalk,
1141,13-1111.00,,crosswalk,
1141,15-2021.00,,crosswalk,
1141,15-1142.00,,crosswalk,
1141,15-2031.00,,crosswalk,
1141,27-4013.00,,crosswalk,
1141,27-3042.00,,crosswalk,
1142,49-3031.00,,crosswalk,
1142,53-3021.00,,crosswalk,
1142,47-5031.00,,crosswalk,
1142,33-1012.00,,crosswalk,
1142,53-1031.00,,crosswalk,
1142,53-3032.00,,crosswalk,
1142,49-9043.00,,crosswalk,
1142,49-3042.00,,crosswalk,
1142,27-4013.00,,crosswalk,
1142,11-3071.01,,crosswalk,
1142,53-6051.07,,crosswalk,
1143,27-4012.00,,crosswalk,
1143,15-1111.00,,crosswalk,
1143,11-3021.00,,crosswalk,
1143,43-9011.00,,crosswalk,
1143,15-1121.00,,crosswalk,
1143,15-1151.00,,crosswalk,
1143,15-1141.00,,crosswalk,
1143,15-1122.00,,crosswalk,
1143,15-1142.00,,crosswalk,
1143,15-2031.00,,crosswalk,
1144,11-9041.00,,crosswalk,
1144,17-1021.00,,crosswalk,
1144,17-3022.00,,crosswalk,
1144,47-2061.00,,crosswalk,
1144,11-9021.00,,crosswalk,
1144,11-9161.00,,crosswalk,
1144,47-5031.00,,crosswalk,
1144,47-1011.00,,crosswalk,
1144,17-3031.02,,crosswalk,
1144,47-2073.00,,crosswalk,
1144,17-1022.00,,crosswalk,
1145,53-2011.00,,crosswalk,
1146,53-2011.00,,crosswalk,
1147,53-2011.00,,crosswalk,
1148,53-2011.00,,crosswalk,
